Room,Building,,Contract Status Date,,,Class Year,,College,,,
395,LITTLE,,,"Apr 2, 2013 9:46:49 AM",,2014,MATHEY,,,,
S305,BAKER,,,"Apr 2, 2013 9:49:10 AM",,2014,WHITMAN,,,,
E105,BAKER,,,"Apr 2, 2013 9:49:37 AM",,2014,WHITMAN,,,,
C205,BOGLE,,,"Apr 2, 2013 9:51:48 AM",,2014,BUTLER,,,,
C203,BOGLE,,,"Apr 2, 2013 9:52:44 AM",,2014,BUTLER,,,,
385,LITTLE,,,"Apr 2, 2013 9:53:06 AM",,2014,MATHEY,,,,
113,EDWARDS,,,"Apr 2, 2013 9:53:30 AM",,2014,MATHEY,,,,
405,EDWARDS,,,"Apr 2, 2013 9:53:52 AM",,2014,MATHEY,,,,
S104,BAKER,,,"Apr 2, 2013 9:54:56 AM",,2014,WHITMAN,,,,
D114,1976,,,"Apr 2, 2013 9:55:40 AM",,2014,BUTLER,,,,
318,LITTLE,,,"Apr 2, 2013 9:56:32 AM",,2014,MATHEY,,,,
G311,HARGADON,,,"Apr 2, 2013 9:58:45 AM",,2014,WHITMAN,,,,
270,BLOOMBERG,,,"Apr 2, 2013 10:00:06 AM",,2014,BUTLER,,,,
474,BLOOMBERG,,,"Apr 2, 2013 10:01:16 AM",,2014,BUTLER,,,,
C105,BOGLE,,,"Apr 2, 2013 10:03:05 AM",,2014,BUTLER,,,,
C103,BOGLE,,,"Apr 2, 2013 10:03:06 AM",,2014,BUTLER,,,,
G401,HARGADON,,,"Apr 2, 2013 10:04:52 AM",,2014,WHITMAN,,,,
G403,HARGADON,,,"Apr 2, 2013 10:04:54 AM",,2014,WHITMAN,,,,
G404,HARGADON,,,"Apr 2, 2013 10:04:54 AM",,2014,WHITMAN,,,,
277,BLOOMBERG,,,"Apr 2, 2013 10:07:17 AM",,2014,BUTLER,,,,
B71,BLAIR,,,"Apr 2, 2013 10:08:48 AM",,2014,MATHEY,,,,
303,LITTLE,,,"Apr 2, 2013 10:09:27 AM",,2014,MATHEY,,,,
124,BLOOMBERG,,,"Apr 2, 2013 10:09:48 AM",,2014,BUTLER,,,,
279,BLOOMBERG,,,"Apr 2, 2013 10:10:13 AM",,2014,BUTLER,,,,
E317,BAKER,,,"Apr 2, 2013 10:11:18 AM",,2014,WHITMAN,,,,
430,BLOOMBERG,,,"Apr 2, 2013 10:11:57 AM",,2014,BUTLER,,,,
389,LITTLE,,,"Apr 2, 2013 10:12:45 AM",,2014,MATHEY,,,,
225,JOLINE,,,"Apr 2, 2013 10:13:47 AM",,2014,MATHEY,,,,
225,JOLINE,,,"Apr 2, 2013 10:13:47 AM",,2014,MATHEY,,,,
C210,WENDELL,,,"Apr 2, 2013 10:15:53 AM",,2014,WHITMAN,,,,
C202,WENDELL,,,"Apr 2, 2013 10:16:11 AM",,2014,WHITMAN,,,,
C206,WENDELL,,,"Apr 2, 2013 10:16:12 AM",,2014,WHITMAN,,,,
B205,1967,,,"Apr 2, 2013 10:16:27 AM",,2014,BUTLER,,,,
B209,1967,,,"Apr 2, 2013 10:16:28 AM",,2014,BUTLER,,,,
C212,WENDELL,,,"Apr 2, 2013 10:17:23 AM",,2014,WHITMAN,,,,
C214,WENDELL,,,"Apr 2, 2013 10:18:23 AM",,2014,WHITMAN,,,,
307,BLOOMBERG,,,"Apr 2, 2013 10:20:01 AM",,2014,BUTLER,,,,
083,LITTLE,,,"Apr 2, 2013 10:20:19 AM",,2014,MATHEY,,,,
083,LITTLE,,,"Apr 2, 2013 10:20:19 AM",,2014,MATHEY,,,,
305,BLOOMBERG,,,"Apr 2, 2013 10:20:25 AM",,2014,BUTLER,,,,
A224,FISHER,,,"Apr 2, 2013 10:21:17 AM",,2014,WHITMAN,,,,
192,BLOOMBERG,,,"Apr 2, 2013 10:23:52 AM",,2014,BUTLER,,,,
B408,WENDELL,,,"Apr 2, 2013 10:26:32 AM",,2014,WHITMAN,,,,
C216,WENDELL,,,"Apr 2, 2013 10:27:24 AM",,2014,WHITMAN,,,,
S205,BAKER,,,"Apr 2, 2013 10:27:44 AM",,2014,WHITMAN,,,,
B309,1967,,,"Apr 2, 2013 10:29:07 AM",,2014,BUTLER,,,,
A316,FISHER,,,"Apr 2, 2013 10:29:37 AM",,2014,WHITMAN,,,,
B305,1967,,,"Apr 2, 2013 10:29:38 AM",,2014,BUTLER,,,,
451,BLOOMBERG,,,"Apr 2, 2013 10:29:59 AM",,2014,BUTLER,,,,
113,HAMILTON,,,"Apr 2, 2013 10:32:00 AM",,2014,MATHEY,,,,
D108,LAURITZEN,,,"Apr 2, 2013 10:34:58 AM",,2014,WHITMAN,,,,
463,BLOOMBERG,,,"Apr 2, 2013 10:35:26 AM",,2014,BUTLER,,,,
405,BLOOMBERG,,,"Apr 2, 2013 10:36:25 AM",,2014,BUTLER,,,,
334,BLOOMBERG,,,"Apr 2, 2013 10:42:05 AM",,2014,BUTLER,,,,
A323,FISHER,,,"Apr 2, 2013 10:44:32 AM",,2014,WHITMAN,,,,
A323,FISHER,,,"Apr 2, 2013 10:44:32 AM",,2014,WHITMAN,,,,
A323,FISHER,,,"Apr 2, 2013 10:44:32 AM",,2014,WHITMAN,,,,
A323,FISHER,,,"Apr 2, 2013 10:44:32 AM",,2014,WHITMAN,,,,
379,BLOOMBERG,,,"Apr 2, 2013 10:48:32 AM",,2014,BUTLER,,,,
S203,BAKER,,,"Apr 2, 2013 10:49:50 AM",,2014,WHITMAN,,,,
A214,FISHER,,,"Apr 2, 2013 10:53:46 AM",,2014,WHITMAN,,,,
409,BLOOMBERG,,,"Apr 2, 2013 10:55:09 AM",,2014,BUTLER,,,,
401,BLOOMBERG,,,"Apr 2, 2013 10:56:50 AM",,2014,BUTLER,,,,
A318,FISHER,,,"Apr 2, 2013 10:59:02 AM",,2014,UPPER,,,,
434,BLOOMBERG,,,"Apr 2, 2013 11:01:28 AM",,2014,BUTLER,,,,
E104,WILF,,,"Apr 2, 2013 11:03:25 AM",,2014,BUTLER,,,,
A207,YOSELOFF,,,"Apr 2, 2013 11:05:38 AM",,2014,BUTLER,,,,
479,BLOOMBERG,,,"Apr 2, 2013 11:06:10 AM",,2014,BUTLER,,,,
121,HAMILTON,,,"Apr 2, 2013 11:06:28 AM",,2014,MATHEY,,,,
415,EDWARDS,,,"Apr 2, 2013 11:17:09 AM",,2015,BUTLER,,,,
114,EDWARDS,,,"Apr 2, 2013 11:18:46 AM",,2014,MATHEY,,,,
269,BLOOMBERG,,,"Apr 2, 2013 11:20:46 AM",,2014,BUTLER,,,,
S303,BAKER,,,"Apr 2, 2013 11:22:05 AM",,2014,WHITMAN,,,,
F201,1981,,,"Apr 2, 2013 11:24:52 AM",,2014,WHITMAN,,,,
F201,1981,,,"Apr 2, 2013 11:24:52 AM",,2014,WHITMAN,,,,
F201,1981,,,"Apr 2, 2013 11:24:52 AM",,2014,WHITMAN,,,,
F201,1981,,,"Apr 2, 2013 11:24:52 AM",,2014,WHITMAN,,,,
449,BLOOMBERG,,,"Apr 2, 2013 11:25:04 AM",,2014,BUTLER,,,,
E308,WILF,,,"Apr 2, 2013 11:29:21 AM",,2014,BUTLER,,,,
193,BLOOMBERG,,,"Apr 2, 2013 11:30:01 AM",,2014,BUTLER,,,,
193,BLOOMBERG,,,"Apr 2, 2013 11:30:01 AM",,2014,BUTLER,,,,
193,BLOOMBERG,,,"Apr 2, 2013 11:30:01 AM",,2014,BUTLER,,,,
193,BLOOMBERG,,,"Apr 2, 2013 11:30:01 AM",,2014,BUTLER,,,,
D304,LAURITZEN,,,"Apr 2, 2013 11:36:38 AM",,2014,WHITMAN,,,,
311,BLOOMBERG,,,"Apr 2, 2013 11:39:08 AM",,2014,BUTLER,,,,
E208,WILF,,,"Apr 2, 2013 11:43:43 AM",,2014,BUTLER,,,,
E206,WILF,,,"Apr 2, 2013 11:43:51 AM",,2014,BUTLER,,,,
E105,WILF,,,"Apr 2, 2013 11:54:47 AM",,2014,BUTLER,,,,
E107,WILF,,,"Apr 2, 2013 11:55:11 AM",,2014,BUTLER,,,,
F303,1981,,,"Apr 2, 2013 12:12:19 PM",,2014,UPPER,,,,
F301,1981,,,"Apr 2, 2013 12:13:47 PM",,2014,WHITMAN,,,,
F301,1981,,,"Apr 2, 2013 12:13:47 PM",,2014,WHITMAN,,,,
F301,1981,,,"Apr 2, 2013 12:13:47 PM",,2014,WHITMAN,,,,
F301,1981,,,"Apr 2, 2013 12:13:47 PM",,2014,WHITMAN,,,,
E213,BAKER,,,"Apr 2, 2013 12:14:39 PM",,2014,WHITMAN,,,,
E301,WILF,,,"Apr 2, 2013 12:16:27 PM",,2014,BUTLER,,,,
E303,WILF,,,"Apr 2, 2013 12:18:36 PM",,2014,BUTLER,,,,
369,BLOOMBERG,,,"Apr 2, 2013 12:25:19 PM",,2014,BUTLER,,,,
429,BLOOMBERG,,,"Apr 2, 2013 12:32:44 PM",,2014,BUTLER,,,,
A223,FISHER,,,"Apr 2, 2013 12:55:00 PM",,2014,WHITMAN,,,,
447,BLOOMBERG,,,"Apr 2, 2013 12:58:23 PM",,2014,BUTLER,,,,
B212,WENDELL,,,"Apr 2, 2013 1:27:57 PM",,2014,WHITMAN,,,,
F104,1981,,,"Apr 2, 2013 1:28:22 PM",,2014,WHITMAN,,,,
349,BLOOMBERG,,,"Apr 2, 2013 1:42:03 PM",,2014,BUTLER,,,,
309,BLOOMBERG,,,"Apr 2, 2013 1:48:16 PM",,2014,BUTLER,,,,
E217,BAKER,,,"Apr 2, 2013 2:18:46 PM",,2014,WHITMAN,,,,
314,BLOOMBERG,,,"Apr 2, 2013 2:20:16 PM",,2014,BUTLER,,,,
271,BLOOMBERG,,,"Apr 2, 2013 3:01:40 PM",,2014,BUTLER,,,,
235,JOLINE,,,"Apr 2, 2013 3:37:28 PM",,2014,MATHEY,,,,
125,PYNE,,,"Apr 2, 2013 8:37:21 PM",,2015,UPPER,,,,
348,BLOOMBERG,,,"Apr 3, 2013 2:22:44 AM",,2014,BUTLER,,,,
105,EDWARDS,,,"Apr 3, 2013 3:18:26 AM",,2014,MATHEY,,,,
F225,1981,,,"Apr 3, 2013 3:30:09 AM",,2015,UPPER,,,,
212,JOLINE,,,"Apr 3, 2013 9:04:51 AM",,2014,MATHEY,,,,
212,JOLINE,,,"Apr 3, 2013 9:04:51 AM",,2015,MATHEY,,,,
T403,MURLEY,,,"Apr 3, 2013 9:08:08 AM",,2014,WHITMAN,,,,
T403,MURLEY,,,"Apr 3, 2013 9:08:08 AM",,2015,WHITMAN,,,,
D314,LAURITZEN,,,"Apr 3, 2013 9:14:26 AM",,2014,WHITMAN,,,,
D314,LAURITZEN,,,"Apr 3, 2013 9:14:26 AM",,2015,WHITMAN,,,,
D314,LAURITZEN,,,"Apr 3, 2013 9:14:26 AM",,2015,WHITMAN,,,,
D314,LAURITZEN,,,"Apr 3, 2013 9:14:26 AM",,2015,WHITMAN,,,,
310,BLOOMBERG,,,"Apr 3, 2013 9:15:27 AM",,2014,BUTLER,,,,
A201,FISHER,,,"Apr 3, 2013 9:20:07 AM",,2015,WHITMAN,,,,
A201,FISHER,,,"Apr 3, 2013 9:20:07 AM",,2014,WHITMAN,,,,
A201,FISHER,,,"Apr 3, 2013 9:20:07 AM",,2015,WHITMAN,,,,
A201,FISHER,,,"Apr 3, 2013 9:20:07 AM",,2015,WHITMAN,,,,
456,BLOOMBERG,,,"Apr 3, 2013 9:21:00 AM",,2015,BUTLER,,,,
411,BLOOMBERG,,,"Apr 3, 2013 9:23:25 AM",,2015,BUTLER,,,,
357,BLOOMBERG,,,"Apr 3, 2013 9:25:36 AM",,2015,BUTLER,,,,
077,LITTLE,,,"Apr 3, 2013 9:26:08 AM",,2014,MATHEY,,,,
077,LITTLE,,,"Apr 3, 2013 9:26:08 AM",,2015,MATHEY,,,,
077,LITTLE,,,"Apr 3, 2013 9:26:08 AM",,2015,MATHEY,,,,
077,LITTLE,,,"Apr 3, 2013 9:26:08 AM",,2015,MATHEY,,,,
412,JOLINE,,,"Apr 3, 2013 9:28:46 AM",,2015,MATHEY,,,,
G301,HARGADON,,,"Apr 3, 2013 9:29:25 AM",,2015,WHITMAN,,,,
D306,LAURITZEN,,,"Apr 3, 2013 9:29:26 AM",,2015,WHITMAN,,,,
121,BLOOMBERG,,,"Apr 3, 2013 9:32:43 AM",,2015,BUTLER,,,,
121,BLOOMBERG,,,"Apr 3, 2013 9:32:43 AM",,2015,BUTLER,,,,
121,BLOOMBERG,,,"Apr 3, 2013 9:32:43 AM",,2015,BUTLER,,,,
121,BLOOMBERG,,,"Apr 3, 2013 9:32:43 AM",,2015,BUTLER,,,,
301,BLOOMBERG,,,"Apr 3, 2013 9:33:29 AM",,2015,BUTLER,,,,
F102,1981,,,"Apr 3, 2013 9:34:53 AM",,2015,WHITMAN,,,,
177,BLOOMBERG,,,"Apr 3, 2013 9:36:48 AM",,2015,BUTLER,,,,
177,BLOOMBERG,,,"Apr 3, 2013 9:36:48 AM",,2015,BUTLER,,,,
177,BLOOMBERG,,,"Apr 3, 2013 9:36:48 AM",,2015,BUTLER,,,,
177,BLOOMBERG,,,"Apr 3, 2013 9:36:48 AM",,2015,BUTLER,,,,
274,BLOOMBERG,,,"Apr 3, 2013 9:36:53 AM",,2015,BUTLER,,,,
F101,1981,,,"Apr 3, 2013 9:37:09 AM",,2015,WHITMAN,,,,
422,JOLINE,,,"Apr 3, 2013 9:37:40 AM",,2015,MATHEY,,,,
G405,HARGADON,,,"Apr 3, 2013 9:38:46 AM",,2015,WHITMAN,,,,
407,BLOOMBERG,,,"Apr 3, 2013 9:43:10 AM",,2015,BUTLER,,,,
A101,FISHER,,,"Apr 3, 2013 9:43:38 AM",,2015,WHITMAN,,,,
A101,FISHER,,,"Apr 3, 2013 9:43:38 AM",,2015,WHITMAN,,,,
A101,FISHER,,,"Apr 3, 2013 9:43:38 AM",,2015,WHITMAN,,,,
A101,FISHER,,,"Apr 3, 2013 9:43:38 AM",,2015,WHITMAN,,,,
F027,1981,,,"Apr 3, 2013 9:45:59 AM",,2015,WHITMAN,,,,
302,LITTLE,,,"Apr 3, 2013 9:46:13 AM",,2015,MATHEY,,,,
048,LITTLE,,,"Apr 3, 2013 9:47:31 AM",,2015,MATHEY,,,,
C215,WENDELL,,,"Apr 3, 2013 9:49:43 AM",,2015,WHITMAN,,,,
E106,WILF,,,"Apr 3, 2013 9:52:57 AM",,2015,UPPER,,,,
115,EDWARDS,,,"Apr 3, 2013 9:54:09 AM",,2015,MATHEY,,,,
G205,HARGADON,,,"Apr 3, 2013 9:58:12 AM",,2015,WHITMAN,,,,
332,JOLINE,,,"Apr 3, 2013 9:58:16 AM",,2015,MATHEY,,,,
G407A,HARGADON,,,"Apr 3, 2013 9:58:29 AM",,2015,WHITMAN,,,,
111,EDWARDS,,,"Apr 3, 2013 10:01:07 AM",,2015,MATHEY,,,,
346,BLOOMBERG,,,"Apr 3, 2013 10:01:08 AM",,2015,BUTLER,,,,
133,PYNE,,,"Apr 3, 2013 10:05:19 AM",,2015,UPPER,,,,
226,BLOOMBERG,,,"Apr 3, 2013 10:05:42 AM",,2015,BUTLER,,,,
F025,1981,,,"Apr 3, 2013 10:07:00 AM",,2015,WHITMAN,,,,
107,EDWARDS,,,"Apr 3, 2013 10:07:30 AM",,2015,MATHEY,,,,
457,BLOOMBERG,,,"Apr 3, 2013 10:08:25 AM",,2015,BUTLER,,,,
333,JOLINE,,,"Apr 3, 2013 10:10:11 AM",,2015,MATHEY,,,,
461,BLOOMBERG,,,"Apr 3, 2013 10:11:40 AM",,2015,BUTLER,,,,
433,JOLINE,,,"Apr 3, 2013 10:13:00 AM",,2015,MATHEY,,,,
411,1915,,,"Apr 3, 2013 10:13:32 AM",,2015,BUTLER,,,,
045,BLAIR,,,"Apr 3, 2013 10:14:36 AM",,2015,MATHEY,,,,
A225,FISHER,,,"Apr 3, 2013 10:16:12 AM",,2015,WHITMAN,,,,
A225,FISHER,,,"Apr 3, 2013 10:16:12 AM",,2015,WHITMAN,,,,
A225,FISHER,,,"Apr 3, 2013 10:16:12 AM",,2015,WHITMAN,,,,
A225,FISHER,,,"Apr 3, 2013 10:16:12 AM",,2015,WHITMAN,,,,
G203A,HARGADON,,,"Apr 3, 2013 10:17:55 AM",,2015,UPPER,,,,
281,BLOOMBERG,,,"Apr 3, 2013 10:22:10 AM",,2015,BUTLER,,,,
281,BLOOMBERG,,,"Apr 3, 2013 10:22:10 AM",,2015,BUTLER,,,,
281,BLOOMBERG,,,"Apr 3, 2013 10:22:10 AM",,2015,BUTLER,,,,
281,BLOOMBERG,,,"Apr 3, 2013 10:22:10 AM",,2015,BUTLER,,,,
E203,WILF,,,"Apr 3, 2013 10:22:36 AM",,2015,BUTLER,,,,
E201,WILF,,,"Apr 3, 2013 10:22:55 AM",,2015,BUTLER,,,,
E305,BAKER,,,"Apr 3, 2013 10:23:21 AM",,2015,WHITMAN,,,,
278,BLOOMBERG,,,"Apr 3, 2013 10:24:10 AM",,2015,BUTLER,,,,
393,LITTLE,,,"Apr 3, 2013 10:26:27 AM",,2015,MATHEY,,,,
114,BLAIR,,,"Apr 3, 2013 10:29:05 AM",,2015,MATHEY,,,,
G207,HARGADON,,,"Apr 3, 2013 10:29:14 AM",,2015,WHITMAN,,,,
213,JOLINE,,,"Apr 3, 2013 10:29:52 AM",,2015,MATHEY,,,,
213,JOLINE,,,"Apr 3, 2013 10:29:52 AM",,2015,MATHEY,,,,
302,BLOOMBERG,,,"Apr 3, 2013 10:34:05 AM",,2015,BUTLER,,,,
B52,BLAIR,,,"Apr 3, 2013 10:34:22 AM",,2015,MATHEY,,,,
A02,BLAIR,,,"Apr 3, 2013 10:34:55 AM",,2015,MATHEY,,,,
D216,1976,,,"Apr 3, 2013 10:36:28 AM",,2015,BUTLER,,,,
117,EDWARDS,,,"Apr 3, 2013 10:41:02 AM",,2015,MATHEY,,,,
117,EDWARDS,,,"Apr 3, 2013 10:41:02 AM",,2015,MATHEY,,,,
469,BLOOMBERG,,,"Apr 3, 2013 10:41:35 AM",,2015,BUTLER,,,,
F302,1981,,,"Apr 3, 2013 10:42:19 AM",,2015,WHITMAN,,,,
F302,1981,,,"Apr 3, 2013 10:42:19 AM",,2015,WHITMAN,,,,
B310,WENDELL,,,"Apr 3, 2013 10:42:26 AM",,2015,UPPER,,,,
B312,WENDELL,,,"Apr 3, 2013 10:42:32 AM",,2015,WHITMAN,,,,
B210,WENDELL,,,"Apr 3, 2013 10:42:39 AM",,2015,UPPER,,,,
B316,WENDELL,,,"Apr 3, 2013 10:43:02 AM",,2015,WHITMAN,,,,
221,HAMILTON,,,"Apr 3, 2013 10:43:06 AM",,2015,MATHEY,,,,
342,BLOOMBERG,,,"Apr 3, 2013 10:43:56 AM",,2015,BUTLER,,,,
234,JOLINE,,,"Apr 3, 2013 10:46:57 AM",,2015,MATHEY,,,,
276,BLOOMBERG,,,"Apr 3, 2013 10:48:08 AM",,2015,BUTLER,,,,
381,BLOOMBERG,,,"Apr 3, 2013 10:48:21 AM",,2015,BUTLER,,,,
381,BLOOMBERG,,,"Apr 3, 2013 10:48:21 AM",,2015,BUTLER,,,,
381,BLOOMBERG,,,"Apr 3, 2013 10:48:21 AM",,2015,BUTLER,,,,
381,BLOOMBERG,,,"Apr 3, 2013 10:48:21 AM",,2015,BUTLER,,,,
304,BLOOMBERG,,,"Apr 3, 2013 10:49:13 AM",,2015,BUTLER,,,,
T402,MURLEY,,,"Apr 3, 2013 10:51:35 AM",,2015,WHITMAN,,,,
T402,MURLEY,,,"Apr 3, 2013 10:51:35 AM",,2015,WHITMAN,,,,
T402,MURLEY,,,"Apr 3, 2013 10:51:35 AM",,2015,WHITMAN,,,,
T402,MURLEY,,,"Apr 3, 2013 10:51:35 AM",,2015,WHITMAN,,,,
465,BLOOMBERG,,,"Apr 3, 2013 10:52:08 AM",,2015,BUTLER,,,,
E307,BAKER,,,"Apr 3, 2013 10:57:06 AM",,2015,WHITMAN,,,,
E205,BAKER,,,"Apr 3, 2013 11:00:29 AM",,2015,WHITMAN,,,,
E207,BAKER,,,"Apr 3, 2013 11:01:04 AM",,2015,WHITMAN,,,,
A205,YOSELOFF,,,"Apr 3, 2013 11:05:17 AM",,2015,BUTLER,,,,
E306,WILF,,,"Apr 3, 2013 11:06:53 AM",,2015,BUTLER,,,,
052,CAMPBELL,,,"Apr 3, 2013 11:07:38 AM",,2016,MATHEY,,,,
E223,BAKER,,,"Apr 3, 2013 11:09:07 AM",,2015,WHITMAN,,,,
459,BLOOMBERG,,,"Apr 3, 2013 11:09:17 AM",,2015,BUTLER,,,,
E221,BAKER,,,"Apr 3, 2013 11:10:12 AM",,2015,WHITMAN,,,,
F123,1981,,,"Apr 3, 2013 11:15:17 AM",,2015,WHITMAN,,,,
F123,1981,,,"Apr 3, 2013 11:15:17 AM",,2015,WHITMAN,,,,
F123,1981,,,"Apr 3, 2013 11:15:17 AM",,2015,WHITMAN,,,,
F123,1981,,,"Apr 3, 2013 11:15:17 AM",,2015,WHITMAN,,,,
D210,1976,,,"Apr 3, 2013 11:16:15 AM",,2015,BUTLER,,,,
D210,1976,,,"Apr 3, 2013 11:16:15 AM",,2015,BUTLER,,,,
D210,1976,,,"Apr 3, 2013 11:16:15 AM",,2015,BUTLER,,,,
D210,1976,,,"Apr 3, 2013 11:16:15 AM",,2015,BUTLER,,,,
B409,WENDELL,,,"Apr 3, 2013 11:16:44 AM",,2015,WHITMAN,,,,
G304A,HARGADON,,,"Apr 3, 2013 11:16:50 AM",,2015,WHITMAN,,,,
G306,HARGADON,,,"Apr 3, 2013 11:20:22 AM",,2015,WHITMAN,,,,
E108,WILF,,,"Apr 3, 2013 11:23:17 AM",,2015,BUTLER,,,,
B53,BLAIR,,,"Apr 3, 2013 11:24:57 AM",,2015,MATHEY,,,,
504,EDWARDS,,,"Apr 3, 2013 11:24:58 AM",,2015,UPPER,,,,
B83,BLAIR,,,"Apr 3, 2013 11:27:04 AM",,2015,MATHEY,,,,
106,EDWARDS,,,"Apr 3, 2013 11:28:14 AM",,2015,MATHEY,,,,
C207,WENDELL,,,"Apr 3, 2013 11:29:54 AM",,2015,WHITMAN,,,,
402,BLOOMBERG,,,"Apr 3, 2013 11:30:11 AM",,2015,BUTLER,,,,
323,LITTLE,,,"Apr 3, 2013 11:33:30 AM",,2015,MATHEY,,,,
D110,LAURITZEN,,,"Apr 3, 2013 11:44:40 AM",,2015,WHITMAN,,,,
F017,1981,,,"Apr 3, 2013 11:44:59 AM",,2015,WHITMAN,,,,
109,EDWARDS,,,"Apr 3, 2013 11:45:25 AM",,2015,MATHEY,,,,
406,BLOOMBERG,,,"Apr 3, 2013 11:48:35 AM",,2015,BUTLER,,,,
F023,1981,,,"Apr 3, 2013 11:49:53 AM",,2015,WHITMAN,,,,
B309,WENDELL,,,"Apr 3, 2013 11:53:20 AM",,2015,WHITMAN,,,,
B309,WENDELL,,,"Apr 3, 2013 11:53:20 AM",,2015,WHITMAN,,,,
B309,WENDELL,,,"Apr 3, 2013 11:53:20 AM",,2015,WHITMAN,,,,
B309,WENDELL,,,"Apr 3, 2013 11:53:20 AM",,2015,WHITMAN,,,,
303,BLOOMBERG,,,"Apr 3, 2013 11:54:06 AM",,2015,BUTLER,,,,
312,JOLINE,,,"Apr 3, 2013 11:54:48 AM",,2015,MATHEY,,,,
B318,WENDELL,,,"Apr 3, 2013 11:54:58 AM",,2015,WHITMAN,,,,
B318,WENDELL,,,"Apr 3, 2013 11:54:58 AM",,2015,WHITMAN,,,,
B318,WENDELL,,,"Apr 3, 2013 11:54:58 AM",,2015,WHITMAN,,,,
B318,WENDELL,,,"Apr 3, 2013 11:54:58 AM",,2015,WHITMAN,,,,
340,BLOOMBERG,,,"Apr 3, 2013 12:01:18 PM",,2015,BUTLER,,,,
326,BLOOMBERG,,,"Apr 3, 2013 12:01:24 PM",,2015,BUTLER,,,,
E102,WILF,,,"Apr 3, 2013 12:02:33 PM",,2015,BUTLER,,,,
214,JOLINE,,,"Apr 3, 2013 12:04:10 PM",,2015,MATHEY,,,,
214,JOLINE,,,"Apr 3, 2013 12:04:10 PM",,2015,MATHEY,,,,
E118,BAKER,,,"Apr 3, 2013 12:04:43 PM",,2015,WHITMAN,,,,
B204,WENDELL,,,"Apr 3, 2013 12:05:55 PM",,2015,WHITMAN,,,,
408,BLOOMBERG,,,"Apr 3, 2013 12:06:33 PM",,2015,BUTLER,,,,
110,EDWARDS,,,"Apr 3, 2013 12:07:47 PM",,2015,MATHEY,,,,
C211,WENDELL,,,"Apr 3, 2013 12:10:14 PM",,2015,WHITMAN,,,,
C209,WENDELL,,,"Apr 3, 2013 12:11:14 PM",,2015,WHITMAN,,,,
E427,BAKER,,,"Apr 3, 2013 12:12:48 PM",,2015,WHITMAN,,,,
E425,BAKER,,,"Apr 3, 2013 12:12:58 PM",,2015,WHITMAN,,,,
241,BLOOMBERG,,,"Apr 3, 2013 12:13:29 PM",,2015,BUTLER,,,,
324,HAMILTON,,,"Apr 3, 2013 12:13:48 PM",,2015,MATHEY,,,,
324,HAMILTON,,,"Apr 3, 2013 12:13:48 PM",,2015,MATHEY,,,,
324,HAMILTON,,,"Apr 3, 2013 12:13:48 PM",,2015,MATHEY,,,,
324,HAMILTON,,,"Apr 3, 2013 12:13:48 PM",,2015,MATHEY,,,,
324,HAMILTON,,,"Apr 3, 2013 12:13:48 PM",,2015,MATHEY,,,,
391,LITTLE,,,"Apr 3, 2013 12:14:45 PM",,2015,MATHEY,,,,
E120,BAKER,,,"Apr 3, 2013 12:21:22 PM",,2015,UPPER,,,,
350,BLOOMBERG,,,"Apr 3, 2013 12:21:36 PM",,2015,BUTLER,,,,
343,BLOOMBERG,,,"Apr 3, 2013 12:26:15 PM",,2015,BUTLER,,,,
344,BLOOMBERG,,,"Apr 3, 2013 12:26:20 PM",,2015,BUTLER,,,,
B73,BLAIR,,,"Apr 3, 2013 12:27:01 PM",,2015,MATHEY,,,,
F121,1981,,,"Apr 3, 2013 12:29:18 PM",,2015,WHITMAN,,,,
103,EDWARDS,,,"Apr 3, 2013 12:30:26 PM",,2015,MATHEY,,,,
436,BLOOMBERG,,,"Apr 3, 2013 12:30:43 PM",,2015,BUTLER,,,,
443,BLOOMBERG,,,"Apr 3, 2013 12:34:05 PM",,2015,BUTLER,,,,
316,BLOOMBERG,,,"Apr 3, 2013 12:34:51 PM",,2015,BUTLER,,,,
D302,LAURITZEN,,,"Apr 3, 2013 12:35:40 PM",,2015,WHITMAN,,,,
D106,LAURITZEN,,,"Apr 3, 2013 12:37:34 PM",,2015,WHITMAN,,,,
D303,LAURITZEN,,,"Apr 3, 2013 12:38:56 PM",,2015,WHITMAN,,,,
404,BLOOMBERG,,,"Apr 3, 2013 12:39:30 PM",,2015,BUTLER,,,,
015,LITTLE,,,"Apr 3, 2013 12:41:44 PM",,2015,MATHEY,,,,
015,LITTLE,,,"Apr 3, 2013 12:41:44 PM",,2015,MATHEY,,,,
336,BLOOMBERG,,,"Apr 3, 2013 12:44:45 PM",,2015,BUTLER,,,,
243,BLOOMBERG,,,"Apr 3, 2013 12:44:52 PM",,2015,BUTLER,,,,
341,BLOOMBERG,,,"Apr 3, 2013 12:45:14 PM",,2015,BUTLER,,,,
245,BLOOMBERG,,,"Apr 3, 2013 12:45:19 PM",,2015,BUTLER,,,,
445,BLOOMBERG,,,"Apr 3, 2013 12:45:30 PM",,2015,BUTLER,,,,
331,JOLINE,,,"Apr 3, 2013 12:47:40 PM",,2015,MATHEY,,,,
232,JOLINE,,,"Apr 3, 2013 12:56:22 PM",,2015,MATHEY,,,,
427,BLOOMBERG,,,"Apr 3, 2013 12:57:34 PM",,2015,UPPER,,,,
